Calendar Year,ACARA SML ID,Location AGE ID,School AGE ID,School Name,Suburb,State,Postcode,School Sector,School Type,Campus Type,Rolled Reporting Description,School URL,Governing Body,Governing Body URL,Year Range,Geolocation,ICSEA,ICSEA Percentile,Bottom SEA Quarter (%),Lower Middle SEA Quarter (%),Upper Middle SEA Quarter (%),Top SEA Quarter (%),Teaching Staff,Full Time Equivalent Teaching Staff,Non-Teaching Staff,Full Time Equivalent Non-Teaching Staff,Total Enrolments,Girls Enrolments,Boys Enrolments,Full Time Equivalent Enrolments,Indigenous Enrolments (%),Language Background Other Than English - Yes (%),Language Background Other Than English - No (%),Language Background Other Than English - Not Stated (%),Latitude,Longitude
2024,48302,52453.0,12453.0,Boyanup Primary School,Boyanup,WA,6237,Government,Primary,School Single Entity,Individual Reporting,https://www.boyanupps.wa.edu.au/,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Inner Regional,990.0,42.0,39.0,37.0,14.0,10.0,13.0,9.4,17.0,9.5,113.0,46.0,67.0,107.8,4.0,6.0,77.0,17.0,-33.48598,115.7298
2024,48303,52546.0,12546.0,Bremer Bay Primary School,Bremer Bay,WA,6338,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5060,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Remote,995.0,44.0,23.0,40.0,28.0,9.0,4.0,3.4,6.0,2.9,28.0,13.0,15.0,25.2,7.0,9.0,91.0,0.0,-34.39361111,119.3755556
2024,48304,52340.0,12340.0,Brentwood Primary School,Brentwood,WA,6153,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5061,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Major Cities,1116.0,88.0,6.0,15.0,28.0,50.0,22.0,18.2,15.0,9.2,345.0,169.0,176.0,328.6,5.0,39.0,28.0,33.0,-32.04079,115.84765
2024,48305,52466.0,12466.0,Bridgetown Primary School,Bridgetown,WA,6255,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5062,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Inner Regional,1041.0,65.0,21.0,29.0,25.0,25.0,17.0,12.2,21.0,11.4,229.0,109.0,120.0,221.8,6.0,7.0,14.0,79.0,-33.95539,116.14045
2024,48306,52525.0,12525.0,Broomehill Primary School,Broomehill,WA,6318,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5065,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Outer Regional,997.0,46.0,25.0,33.0,31.0,11.0,5.0,3.3,7.0,3.1,30.0,19.0,11.0,28.8,7.0,4.0,86.0,11.0,-33.8454,117.63533
2024,48307,52435.0,12435.0,Brunswick Junction Primary School,Brunswick Junction,WA,6224,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5067,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Inner Regional,893.0,9.0,74.0,21.0,4.0,1.0,8.0,6.8,10.0,6.6,59.0,35.0,24.0,57.8,12.0,13.0,87.0,0.0,-33.25233,115.83389
2024,48308,52445.0,12445.0,Bunbury Primary School,Bunbury,WA,6230,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5070,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Inner Regional,1075.0,77.0,13.0,28.0,30.0,30.0,31.0,22.0,33.0,20.0,450.0,231.0,219.0,432.4,1.0,20.0,13.0,66.0,-33.33329554,115.637665
2024,48309,52448.0,12448.0,Cooinda Primary School,East Bunbury,WA,6230,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5071,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Inner Regional,972.0,34.0,44.0,30.0,18.0,8.0,25.0,19.3,32.0,19.9,297.0,139.0,158.0,284.6,9.0,17.0,82.0,2.0,-33.33463167,115.6523396
2024,48310,52451.0,12451.0,South Bunbury Primary School,South Bunbury,WA,6230,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5072,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Inner Regional,991.0,43.0,38.0,32.0,19.0,11.0,30.0,21.6,24.0,15.4,383.0,184.0,199.0,367.0,6.0,25.0,11.0,64.0,-33.34046241,115.642892
2024,48312,57471.0,17471.0,River Valley Primary School,Burekup,WA,6227,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5074,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Inner Regional,951.0,25.0,52.0,36.0,9.0,3.0,6.0,4.8,7.0,4.1,57.0,22.0,35.0,53.0,11.0,5.0,15.0,80.0,-33.30833,115.815
2024,48313,52498.0,12498.0,Busselton Primary School,Busselton,WA,6280,Government,Primary,School Single Entity,Individual Reporting,http://www.busseltonps.wa.edu.au/,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Inner Regional,907.0,12.0,58.0,25.0,15.0,3.0,16.0,12.6,13.0,10.1,203.0,96.0,107.0,195.4,24.0,19.0,36.0,44.0,-33.63944681,115.3770741
2024,48314,52503.0,12503.0,West Busselton Primary School,Busselton,WA,6280,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5077,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Inner Regional,953.0,26.0,47.0,30.0,17.0,6.0,27.0,21.2,24.0,16.3,357.0,177.0,180.0,343.0,15.0,13.0,39.0,48.0,-33.655175,115.314988
2024,48315,52416.0,12416.0,Byford Primary School,Byford,WA,6122,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5078 and https://www.byfordps.wa.edu.au/,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Major Cities,971.0,33.0,45.0,36.0,15.0,5.0,28.0,23.0,25.0,20.3,407.0,194.0,213.0,391.4,7.0,13.0,76.0,11.0,-32.21997,116.01202
2024,48316,52622.0,12622.0,Cadoux Primary School,Cadoux,WA,6466,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5079,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Remote,1000.0,47.0,30.0,39.0,13.0,19.0,4.0,3.0,3.0,1.9,16.0,7.0,9.0,16.0,0.0,13.0,88.0,0.0,-30.77020409,117.1371645
2024,48317,52705.0,12705.0,Calingiri Primary School,Calingiri,WA,6569,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5080,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Outer Regional,936.0,20.0,48.0,37.0,11.0,4.0,5.0,3.2,4.0,2.8,22.0,10.0,12.0,22.0,18.0,0.0,55.0,45.0,-31.08805556,116.4527778
2024,48318,52406.0,12406.0,Calista Primary School,Calista,WA,6167,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5081,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Major Cities,923.0,16.0,64.0,24.0,10.0,2.0,32.0,26.6,23.0,17.6,438.0,201.0,237.0,422.0,13.0,27.0,67.0,6.0,-32.24479561,115.8085578
2024,48319,49880.0,9880.0,Beckenham Primary School,Beckenham,WA,6107,Government,Primary,School Single Entity,Individual Reporting,http://beckenhamps.wa.edu.au/,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Major Cities,994.0,44.0,32.0,27.0,27.0,14.0,32.0,24.6,15.0,11.4,395.0,210.0,185.0,379.0,12.0,65.0,6.0,29.0,-32.02391988,115.9573797
2024,48320,52493.0,12493.0,Capel Primary School,Capel,WA,6271,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5086,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Inner Regional,982.0,38.0,39.0,38.0,15.0,8.0,24.0,20.4,16.0,10.0,340.0,161.0,179.0,324.0,7.0,4.0,85.0,11.0,-33.55729,115.56563
2024,48321,52447.0,12447.0,Carey Park Primary School,Carey Park,WA,6230,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5088,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Inner Regional,883.0,8.0,71.0,20.0,6.0,2.0,24.0,16.8,35.0,20.5,281.0,129.0,152.0,265.4,23.0,41.0,56.0,3.0,-33.34934,115.651
2024,48322,49848.0,9848.0,Carlisle Primary School,Kewdale,WA,6105,Government,Primary,School Single Entity,Individual Reporting,https://carlisleps.wa.edu.au/,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Major Cities,1064.0,74.0,15.0,26.0,30.0,29.0,22.0,18.3,14.0,9.0,317.0,154.0,163.0,301.0,4.0,65.0,34.0,1.0,-31.97373,115.922208
2024,48324,52615.0,12615.0,Castletown Primary School,Esperance,WA,6450,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5095,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Remote,951.0,25.0,39.0,35.0,19.0,7.0,37.0,30.9,33.0,24.3,489.0,243.0,246.0,473.8,13.0,10.0,89.0,1.0,-33.83247533,121.908993
2024,48325,49098.0,9098.0,Caversham Primary School,West Swan,WA,6055,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5096,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Major Cities,1039.0,64.0,20.0,28.0,33.0,19.0,27.0,23.4,18.0,14.6,407.0,176.0,231.0,391.4,2.0,68.0,20.0,12.0,-31.85803852,115.9832873
2024,48326,52666.0,12666.0,Chapman Valley Primary School,Nabawa,WA,6532,Government,Primary,School Single Entity,Individual Reporting,http://www.chapmanvalleyprimaryschool.com.au/,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Remote,,,,,,,2.0,2.0,7.0,2.5,5.0,1.0,4.0,5.0,20.0,0.0,100.0,0.0,-28.49954,114.79107
2024,48327,57418.0,17418.0,Djugerari Remote Community School,Djugerari Community,WA,6765,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5098,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Very Remote,,,,,,,3.0,3.0,1.0,0.3,9.0,2.0,7.0,9.0,100.0,100.0,0.0,0.0,-18.988396,125.511158
2024,48328,52691.0,12691.0,Chidlow Primary School,Chidlow,WA,6556,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5099,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Inner Regional,978.0,37.0,41.0,38.0,17.0,4.0,12.0,9.8,9.0,5.4,122.0,64.0,58.0,118.0,5.0,6.0,85.0,10.0,-31.85702,116.26828
2024,48329,55278.0,15278.0,Wangkatjungka Remote Community School,Christmas Creek,WA,6765,Government,Combined,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5101,Department of Education Western Australia,https://www.education.wa.edu.au/,K-12,Very Remote,601.0,0.0,98.0,2.0,0.0,0.0,8.0,8.0,15.0,9.2,71.0,34.0,37.0,69.0,100.0,100.0,0.0,0.0,-18.87767,125.92294
2024,48330,48471.0,8471.0,Churchlands Primary School,Floreat,WA,6014,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5102,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Major Cities,1171.0,98.0,1.0,6.0,26.0,66.0,37.0,26.8,23.0,14.5,475.0,224.0,251.0,455.4,1.0,59.0,33.0,9.0,-31.9268372,115.7947114
2024,48331,45046.0,5046.0,City Beach Primary School,City Beach,WA,6015,Government,Primary,School Single Entity,Individual Reporting,http://citybeachps.wa.edu.au/,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Major Cities,1145.0,94.0,4.0,8.0,27.0,61.0,20.0,13.3,11.0,6.2,188.0,94.0,94.0,180.4,1.0,43.0,4.0,53.0,-31.93627319,115.7652059
2024,48332,69005.0,29005.0,Freshwater Bay Primary School,Claremont,WA,6010,Government,Primary,School Head Campus,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5105,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Major Cities,1163.0,97.0,2.0,8.0,22.0,68.0,31.0,22.6,21.0,10.8,400.0,206.0,194.0,384.0,1.0,20.0,11.0,69.0,-31.98599,115.78191
2024,48334,52329.0,12329.0,Collier Primary School,Como,WA,6152,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5109,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Major Cities,1064.0,74.0,15.0,17.0,34.0,34.0,26.0,19.0,20.0,10.6,320.0,141.0,179.0,305.2,9.0,43.0,48.0,9.0,-31.99099834,115.872894
2024,48335,52331.0,12331.0,Como Primary School,Como,WA,6152,Government,Primary,School Single Entity,Individual Reporting,https://www.comoprimaryschool.wa.edu.au/,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Major Cities,1137.0,93.0,2.0,13.0,32.0,54.0,32.0,25.2,18.0,11.8,450.0,232.0,218.0,434.0,0.0,55.0,44.0,0.0,-31.997098,115.861345
2024,48336,52616.0,12616.0,Condingup Primary School,Condingup,WA,6450,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5111,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Remote,968.0,32.0,26.0,48.0,24.0,2.0,8.0,5.8,6.0,4.2,54.0,25.0,29.0,52.4,6.0,13.0,87.0,0.0,-33.75468693,122.5267076
2024,48337,46040.0,6040.0,Coogee Primary School,Coogee,WA,6166,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5112,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Major Cities,1068.0,75.0,13.0,29.0,31.0,27.0,43.0,30.9,27.0,16.1,597.0,304.0,293.0,570.2,1.0,21.0,75.0,4.0,-32.12634456,115.7721665
2024,48338,52404.0,12404.0,South Coogee Primary School,Beeliar,WA,6164,Government,Primary,School Single Entity,Individual Reporting,http://www.southcoogeeps.wa.edu.au/,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Major Cities,1014.0,53.0,25.0,37.0,26.0,12.0,30.0,26.0,20.0,14.7,419.0,200.0,219.0,403.4,5.0,36.0,63.0,1.0,-32.12908,115.79749
2024,48339,49000.0,9000.0,Coolbinia Primary School,Coolbinia,WA,6050,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5116,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Major Cities,1135.0,92.0,4.0,12.0,29.0,55.0,30.0,21.0,17.0,11.2,380.0,178.0,202.0,368.0,1.0,35.0,57.0,8.0,-31.91374596,115.8590163
2024,48340,52596.0,12596.0,Coolgardie Primary School,Coolgardie,WA,6429,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5117,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Very Remote,864.0,6.0,58.0,33.0,8.0,1.0,4.0,4.0,11.0,5.6,46.0,28.0,18.0,42.8,43.0,43.0,17.0,40.0,-30.95048,121.16632
2024,48341,52642.0,12642.0,Coorow Primary School,Coorow,WA,6515,Government,Primary,School Single Entity,Individual Reporting,https://www.coorowps.wa.edu.au/,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Remote,956.0,27.0,36.0,29.0,23.0,12.0,5.0,3.4,8.0,4.5,33.0,16.0,17.0,30.2,21.0,32.0,68.0,0.0,-29.88021,116.02355
2024,48342,47516.0,7516.0,Cottesloe Primary School,Peppermint Grove,WA,6011,Government,Primary,School Single Entity,Individual Reporting,http://cottesloeps.wa.edu.au/,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Major Cities,1166.0,97.0,1.0,5.0,25.0,68.0,24.0,19.3,21.0,13.4,348.0,158.0,190.0,333.6,1.0,24.0,76.0,0.0,-32.00203,115.7613
2024,48343,47517.0,7517.0,North Cottesloe Primary School,Cottesloe,WA,6011,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5124,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Major Cities,1170.0,98.0,1.0,7.0,22.0,69.0,24.0,19.2,10.0,6.6,349.0,171.0,178.0,336.6,0.0,14.0,8.0,78.0,-31.9893,115.76511
2024,48344,55183.0,15183.0,Cowaramup Primary School,Cowaramup,WA,6284,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5125,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Inner Regional,1052.0,69.0,15.0,29.0,33.0,23.0,27.0,20.7,14.0,9.0,378.0,192.0,186.0,361.6,2.0,14.0,75.0,12.0,-33.85129,115.10698
2024,48345,52527.0,12527.0,Cranbrook Primary School,Cranbrook,WA,6321,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5126,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Outer Regional,968.0,32.0,44.0,29.0,24.0,2.0,7.0,4.7,10.0,4.5,58.0,26.0,32.0,54.8,0.0,17.0,64.0,19.0,-34.29290543,117.5515806
2024,48346,52720.0,12720.0,Cue Primary School,Cue,WA,6640,Government,Combined,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5127,Department of Education Western Australia,https://www.education.wa.edu.au/,K-11,Very Remote,655.0,1.0,94.0,6.0,0.0,0.0,5.0,5.0,3.0,2.8,27.0,13.0,14.0,26.6,74.0,84.0,13.0,3.0,-27.4215684,117.8967042
2024,48348,48463.0,8463.0,Dalkeith Primary School,Dalkeith,WA,6009,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5131,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Major Cities,1183.0,99.0,1.0,6.0,20.0,73.0,26.0,18.6,26.0,12.9,358.0,175.0,183.0,342.0,1.0,42.0,8.0,50.0,-31.996414,115.797769
2024,48349,52728.0,12728.0,Dampier Primary School,Dampier,WA,6713,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5133,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Remote,993.0,44.0,24.0,36.0,24.0,16.0,17.0,12.2,13.0,9.0,183.0,81.0,102.0,175.0,9.0,5.0,91.0,4.0,-20.66453407,116.7070169
2024,48350,52421.0,12421.0,North Dandalup Primary School,North Dandalup,WA,6207,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5134,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Inner Regional,991.0,42.0,38.0,40.0,16.0,6.0,11.0,9.4,10.0,6.4,158.0,70.0,88.0,150.0,3.0,6.0,94.0,0.0,-32.50968239,115.9773231
2024,48351,52635.0,12635.0,Dandaragan Primary School,Dandaragan,WA,6507,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5135,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Outer Regional,995.0,44.0,27.0,30.0,36.0,7.0,6.0,4.6,6.0,4.0,53.0,15.0,38.0,49.4,9.0,10.0,90.0,0.0,-30.67305556,115.7016667
2024,48352,52452.0,12452.0,Dardanup Primary School,Dardanup,WA,6236,Government,Primary,School Single Entity,Individual Reporting,http://www.dardanupps.wa.edu.au,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Inner Regional,1001.0,47.0,35.0,37.0,21.0,7.0,17.0,11.8,15.0,9.5,209.0,92.0,117.0,193.8,0.0,3.0,87.0,10.0,-33.40085,115.7611
2024,48353,49222.0,9222.0,Darlington Primary School,Darlington,WA,6070,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5138,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Major Cities,1117.0,89.0,5.0,18.0,32.0,45.0,26.0,19.6,20.0,13.2,373.0,183.0,190.0,357.8,1.0,11.0,34.0,55.0,-31.920231,116.078778
2024,48354,49181.0,9181.0,Sutherland Dianella Primary School,Dianella,WA,6059,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5143,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Major Cities,1086.0,80.0,9.0,24.0,32.0,35.0,28.0,20.8,13.0,9.7,362.0,172.0,190.0,345.2,2.0,45.0,55.0,0.0,-31.893611,115.864632
2024,48355,49167.0,9167.0,Dianella Heights Primary School,Dianella,WA,6059,Government,Primary,School Single Entity,Individual Reporting,https://www.dianellaheightsprimary.wa.edu.au/,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Major Cities,1099.0,84.0,9.0,18.0,32.0,41.0,37.0,25.7,17.0,10.9,442.0,218.0,224.0,421.2,1.0,64.0,30.0,5.0,-31.882734,115.866151
