Calendar Year,ACARA SML ID,Location AGE ID,School AGE ID,School Name,Suburb,State,Postcode,School Sector,School Type,Campus Type,Rolled Reporting Description,School URL,Governing Body,Governing Body URL,Year Range,Geolocation,ICSEA,ICSEA Percentile,Bottom SEA Quarter (%),Lower Middle SEA Quarter (%),Upper Middle SEA Quarter (%),Top SEA Quarter (%),Teaching Staff,Full Time Equivalent Teaching Staff,Non-Teaching Staff,Full Time Equivalent Non-Teaching Staff,Total Enrolments,Girls Enrolments,Boys Enrolments,Full Time Equivalent Enrolments,Indigenous Enrolments (%),Language Background Other Than English - Yes (%),Language Background Other Than English - No (%),Language Background Other Than English - Not Stated (%)
2024,40056,46608,6608,Dover District School,Dover,TAS,7117,Government,Combined,School Single Entity,Individual Reporting,https://doverdistricthigh.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-12,Outer Regional,882,8,59,26,12,3,21,18.6,25,14.5,144,65,79,136,33,5,93,3
2024,40057,46609,6609,Geeveston Primary School,Geeveston,TAS,7116,Government,Primary,School Single Entity,Individual Reporting,https://geevestonprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Outer Regional,899,10,53,27,15,5,9,6.6,11,6.3,41,18,23,38.2,41,0,100,0
2024,40058,46610,6610,Huonville High School,Huonville,TAS,7109,Government,Secondary,School Single Entity,Individual Reporting,https://huonvillehigh.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,7-12,Outer Regional,896,10,61,25,11,4,35,29.5,33,23.3,283,134,149,265.9,27,2,96,2
2024,40059,46611,6611,Bayview Secondary College,Rokeby,TAS,7019,Government,Secondary,School Single Entity,Individual Reporting,https://bayviewsc.education.tas.edu.au,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,7-12,Inner Regional,873,7,72,20,7,1,37,33.9,35,26,381,174,207,373.4,22,1,95,4
2024,40060,46614,6614,Bothwell District High School,Bothwell,TAS,7030,Government,Combined,School Single Entity,Individual Reporting,https://bothwelldistricthigh.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-12,Outer Regional,912,13,59,22,14,4,13,10.5,12,8.2,79,49,30,76.7,8,0,68,32
2024,40061,46615,6615,Deloraine High School,Deloraine,TAS,7304,Government,Secondary,School Single Entity,Individual Reporting,https://delorainehigh.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,7-12,Outer Regional,931,18,51,29,14,7,26,23.7,19,16,262,129,133,257.7,18,3,96,1
2024,40062,46616,6616,Glenora District School,Glenora,TAS,7140,Government,Combined,School Single Entity,Individual Reporting,https://glenoradistrictschool.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-12,Outer Regional,883,8,73,22,4,1,24,20.6,20,15,205,98,107,194.6,15,0,91,9
2024,40063,46618,6618,New Norfolk High School,New Norfolk,TAS,7140,Government,Secondary,School Single Entity,Individual Reporting,https://newnorfolkhigh.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,7-12,Inner Regional,889,9,73,20,6,2,34,30,32,24.9,306,137,169,304,18,0,98,1
2024,40064,46619,6619,Oatlands District High School,Oatlands,TAS,7120,Government,Combined,School Single Entity,Individual Reporting,https://oatlandsdistricthigh.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-11,Outer Regional,914,13,65,23,10,3,25,20.6,24,15.2,205,95,110,196.3,14,3,96,1
2024,40065,46620,6620,Ouse District School,Ouse,TAS,7140,Government,,School Single Entity,Individual Reporting,https://ousedistrict.education.tas.edu.au/,,,K-6,Outer Regional,,,,,,,,,,,,,,,,,,
2024,40066,46621,6621,Rosebery District School,Rosebery,TAS,7470,Government,Combined,School Single Entity,Individual Reporting,https://roseberydistrict.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-10,Remote,835,4,87,11,2,0,13,11.6,12,9.6,69,33,36,68.2,20,3,96,1
2024,40067,46622,6622,St Helens District High School,St Helens,TAS,7216,Government,Combined,School Single Entity,Individual Reporting,https://sthelensdistricthigh.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-12,Outer Regional,954,26,43,29,19,9,45,38.4,36,23.8,487,229,258,468.2,13,3,97,1
2024,40068,46623,6623,St Marys District School,St Marys,TAS,7215,Government,Combined,School Head Campus,Individual Reporting,https://stmarysdistrict.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-12,Outer Regional,907,12,58,27,13,3,31,25.3,27,18.3,234,116,118,226.3,16,1,95,4
2024,40069,46624,6624,Triabunna District School,Triabunna,TAS,7190,Government,Combined,School Single Entity,Individual Reporting,https://triabunna.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-12,Outer Regional,886,8,66,24,8,2,22,18.8,23,14,154,80,74,151.2,24,1,94,6
2024,40070,46777,6777,Burnie High School,Cooee,TAS,7320,Government,Secondary,School Single Entity,Individual Reporting,https://burniehigh.education.tas.edu.au,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,7-12,Outer Regional,956,27,44,33,16,6,44,40.9,31,22.9,506,273,233,499.8,13,1,99,0
2024,40071,46778,6778,Campbell Town District High School,Campbell Town,TAS,7210,Government,Combined,School Single Entity,Individual Reporting,https://campbelltowndistricthigh.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-12,Outer Regional,923,16,58,24,14,4,28,24.5,20,14.4,220,104,116,212.6,14,1,98,1
2024,40072,46779,6779,Cressy District High School,Cressy,TAS,7302,Government,Combined,School Single Entity,Individual Reporting,https://cressydistricthigh.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-10,Outer Regional,936,20,58,26,12,4,37,32.5,25,15.9,399,189,210,389.8,6,1,97,3
2024,40073,46780,6780,Dunalley Primary School,Dunalley,TAS,7177,Government,Primary,School Single Entity,Individual Reporting,https://dunalleyprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Outer Regional,968,32,38,32,22,8,11,9.5,17,10.4,130,67,63,120,14,3,80,17
2024,40074,46781,6781,Exeter High School,Exeter,TAS,7275,Government,Secondary,School Single Entity,Individual Reporting,https://exeterhigh.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,7-12,Outer Regional,942,22,50,31,14,5,26,23.6,23,15.5,322,144,178,313.1,13,1,96,3
2024,40075,46783,6783,King Island District High School,Currie,TAS,7256,Government,Combined,School Single Entity,Individual Reporting,https://kingislanddistricthigh.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-12,Very Remote,940,21,36,35,21,7,23,20.1,18,11.5,185,86,99,174.5,6,6,93,1
2024,40076,46784,6784,Kingston High School,Kingston,TAS,7050,Government,Secondary,School Single Entity,Individual Reporting,https://kingstonhigh.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,7-12,Inner Regional,1004,49,28,30,25,17,53,47,44,29.1,596,288,308,584.5,11,5,91,4
2024,40077,46785,6785,Kings Meadows High School,Kings Meadows,TAS,7249,Government,Secondary,School Single Entity,Individual Reporting,https://kingsmeadowshs.education.tas.edu.au,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,7-12,Inner Regional,954,26,49,28,15,7,53,48.6,34,21.5,575,276,299,571.6,9,8,91,1
2024,40080,46788,6788,Prospect High School,Prospect,TAS,7250,Government,Secondary,School Single Entity,Individual Reporting,https://prospecthigh.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,7-12,Inner Regional,953,26,49,29,15,7,50,43.1,34,25.7,548,272,276,542.5,10,7,92,1
2024,40081,46789,6789,Riverside High School,Riverside,TAS,7250,Government,Secondary,School Single Entity,Individual Reporting,https://riversidehigh.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,7-11,Inner Regional,1014,53,31,28,22,19,61,52.7,31,23,690,322,368,685.5,5,7,92,1
2024,40082,46792,6792,Smithton High School,Smithton,TAS,7330,Government,Secondary,School Single Entity,Individual Reporting,https://SmithtonHigh.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,7-12,Outer Regional,857,5,71,24,4,1,22,21.1,40,27.9,271,127,144,266.4,33,1,96,3
2024,40083,46793,6793,Sorell School,Sorell,TAS,7172,Government,Combined,School Single Entity,Individual Reporting,https://sorell.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-12,Inner Regional,927,17,59,27,10,3,74,64.5,74,48.8,815,391,424,773,13,2,94,4
2024,40084,46794,6794,Taroona High School,Taroona,TAS,7053,Government,Secondary,School Single Entity,Individual Reporting,https://taroonahigh.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,7-12,Inner Regional,1112,87,5,16,29,49,98,79.9,44,32.4,1159,488,671,1125.5,2,16,81,2
2024,40085,46795,6795,Tasman District School,Nubeena,TAS,7184,Government,Combined,School Single Entity,Individual Reporting,https://tasman.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-12,Outer Regional,925,16,54,26,13,6,22,17.1,16,10.4,155,76,79,146.6,20,1,81,18
2024,40086,46796,6796,Winnaleah District High School,Winnaleah,TAS,7265,Government,Combined,School Single Entity,Individual Reporting,https://winnaleahdistricthigh.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-11,Outer Regional,860,5,76,20,4,0,15,12.4,10,7.5,104,56,48,99.2,24,7,91,2
2024,40087,46797,6797,Woodbridge School,Woodbridge,TAS,7162,Government,Combined,School Single Entity,Individual Reporting,https://woodbridge.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-12,Outer Regional,1015,54,23,27,29,21,38,30.3,26,15.7,329,171,158,310.8,13,4,94,2
2024,40088,46798,6798,Yolla District School,Yolla,TAS,7325,Government,Combined,School Single Entity,Individual Reporting,https://yolladistricthigh.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-12,Outer Regional,893,9,63,24,8,5,16,15.3,17,12.1,148,73,75,132.8,27,1,95,4
2024,40090,88089,17543,North West Support School,Acton,TAS,7320,Government,Special,School Head Campus,Rolled Reporting,https://northwestsupport.education.tas.edu.au,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-12,Outer Regional,931,18,55,27,10,7,45,38.2,102,63.7,130,41,89,123.6,15,2,98,1
2024,40092,46835,6835,Invermay Primary School,Invermay,TAS,7248,Government,Primary,School Single Entity,Individual Reporting,https://invermayprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,925,16,56,25,13,6,27,22.7,24,15.3,309,164,145,293.8,18,11,86,3
2024,40093,46836,6836,Mowbray Heights Primary School,Mowbray,TAS,7248,Government,Primary,School Single Entity,Individual Reporting,https://mowbrayheightsprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,926,16,61,21,12,6,44,36.8,30,18.5,491,237,254,466.2,10,40,59,1
2024,40096,46841,6841,Rose Bay High School,Rose Bay,TAS,7015,Government,Secondary,School Single Entity,Individual Reporting,https://rosebayhigh.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,7-12,Inner Regional,982,38,38,30,21,11,50,44.3,35,24,585,265,320,583.5,10,6,93,1
2024,40097,46842,6842,Queechy High School,Norwood,TAS,7250,Government,Secondary,School Single Entity,Individual Reporting,https://queechyhigh.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,7-12,Inner Regional,939,20,56,25,12,7,62,53.4,50,33.8,658,269,389,657.1,10,4,94,1
2024,40098,46843,6843,Devonport High School,Devonport,TAS,7310,Government,Secondary,School Single Entity,Individual Reporting,https://devonporths.schoolzineplus.com,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,7-10,Outer Regional,933,19,55,29,11,5,31,27.5,24,17,338,161,177,338,12,7,92,1
2024,40099,46887,6887,Sacred Heart Catholic School,Launceston,TAS,7250,Catholic,Primary,School Single Entity,Individual Reporting,http://www.sacredheartl.tas.edu.au,Catholic Education Tasmania,https://www.catholic.tas.edu.au/,Prep-6,Inner Regional,1043,66,17,31,28,24,27,21.9,21,11,389,187,202,389,7,3,97,0
2024,40100,48051,8051,Albuera Street Primary School,Battery Point,TAS,7004,Government,Primary,School Single Entity,Individual Reporting,https://albuerastreetprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,1138,93,4,11,24,60,19,15.7,15,8.1,253,116,137,239.2,4,31,68,0
2024,40101,48052,8052,Campbell Street Primary School,North Hobart,TAS,7000,Government,Primary,School Single Entity,Individual Reporting,https://campbellstreetprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,1063,73,14,25,31,30,21,15,14,8.2,204,82,122,192.4,5,33,67,0
2024,40102,48060,8060,Goulburn Street Primary School,West Hobart,TAS,7000,Government,Primary,School Single Entity,Individual Reporting,https://goulburnstreetprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,1114,88,6,15,30,50,16,12.9,12,7.8,227,102,125,214.6,4,9,82,9
2024,40103,48062,8062,Lansdowne Crescent Primary School,West Hobart,TAS,7000,Government,Primary,School Single Entity,Individual Reporting,https://www.lansdownecrescentprimary.org/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,1146,95,4,11,25,60,29,23.3,22,13.5,400,199,201,382.4,2,13,85,1
2024,40104,48063,8063,Mount Stuart Primary School,Mount Stuart,TAS,7000,Government,Primary,School Single Entity,Individual Reporting,https://mountstuartprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,1131,91,3,13,29,55,27,22.6,13,9.4,320,138,182,305.6,1,10,90,0
2024,40105,48064,8064,South Hobart Primary School,South Hobart,TAS,7004,Government,Primary,School Single Entity,Individual Reporting,https://southhobartprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,1137,93,5,9,26,61,33,25.3,22,13.5,462,210,252,441.4,2,16,82,2
2024,40106,48065,8065,Princes Street Primary School,Sandy Bay,TAS,7005,Government,Primary,School Single Entity,Individual Reporting,https://princesstreetprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,1146,95,3,11,24,62,29,24.1,18,12.1,351,164,187,336,0,31,68,1
2024,40107,48066,8066,Waimea Heights Primary School,Sandy Bay,TAS,7005,Government,Primary,School Single Entity,Individual Reporting,https://waimeaheightsprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,1144,94,2,11,27,61,29,24.2,24,12.9,357,163,194,342.2,1,32,68,0
2024,40108,48067,8067,Taroona Primary School,Taroona,TAS,7053,Government,Primary,School Single Entity,Individual Reporting,https://www.taroonaprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,1148,95,1,9,25,64,24,19,14,9.3,296,141,155,283.6,3,15,85,0
2024,40109,48068,8068,Mount Nelson Primary School,Mount Nelson,TAS,7007,Government,Primary,School Single Entity,Individual Reporting,https://mountnelsonprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,1121,89,6,12,28,54,22,16.1,14,9,235,102,133,225.4,4,23,74,3
2024,40110,48069,8069,Lenah Valley Primary School,Lenah Valley,TAS,7008,Government,Primary,School Single Entity,Individual Reporting,https://lenahvalleyprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,1077,78,11,22,28,39,39,34,27,16.1,556,262,294,528,6,12,59,28
2024,40112,48071,8071,New Town Primary School,New Town,TAS,7008,Government,Primary,School Single Entity,Individual Reporting,https://newtownprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,1044,66,18,25,30,27,27,21.7,19,11.4,293,141,152,276.2,6,23,70,7
2024,40113,48072,8072,Bowen Road Primary School,Moonah,TAS,7009,Government,Primary,School Single Entity,Individual Reporting,https://bowenroadprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,951,25,47,21,22,10,20,16.2,17,11.1,211,104,107,201,13,31,66,3
2024,40114,48073,8073,Goodwood Primary School,Derwent Park,TAS,7009,Government,Primary,School Single Entity,Individual Reporting,https://goodwoodprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,887,8,68,21,9,2,12,10.6,18,11.4,110,50,60,105.6,19,20,75,5
2024,40115,48074,8074,Moonah Primary School,Derwent Park,TAS,7009,Government,Primary,School Single Entity,Individual Reporting,https://moonahprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,945,23,51,26,15,8,24,18.1,22,14,208,98,110,194.2,14,25,71,4
2024,40116,48128,8128,Springfield Gardens Primary School,West Moonah,TAS,7009,Government,Primary,School Single Entity,Individual Reporting,https://springfieldgardensprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,908,12,61,22,13,4,19,17.4,33,20.2,198,88,110,187.6,16,18,76,6
2024,40119,48133,8133,Rosetta Primary School,Rosetta,TAS,7010,Government,Primary,School Single Entity,Individual Reporting,https://rosettaprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,968,32,39,35,18,8,28,23.8,21,14,336,156,180,324,14,7,88,5
2024,40123,48168,8168,Collinsvale Primary School,Collinsvale,TAS,7012,Government,Primary,School Single Entity,Individual Reporting,https://collinsvaleprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,972,34,36,37,19,8,6,5.2,10,6.8,65,36,29,61.8,15,3,95,2
2024,40125,48170,8170,Lindisfarne North Primary School,Geilston Bay,TAS,7015,Government,Primary,School Single Entity,Individual Reporting,https://LindisfarneNorthPrimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,1011,52,25,33,27,16,30,24.1,31,19.9,344,179,165,328.9,12,7,90,3
2024,40126,48171,8171,Lindisfarne Primary School,Lindisfarne,TAS,7015,Government,Primary,School Single Entity,Individual Reporting,https://lindisfarneprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,1061,72,14,25,28,34,30,22.9,15,9.6,343,157,186,326.2,5,6,86,8
2024,40127,48172,8172,Risdon Vale Primary School,Risdon Vale,TAS,7016,Government,Primary,School Single Entity,Individual Reporting,https://risdonvaleprimary.decyp.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,869,6,77,17,3,3,15,14.4,27,14.3,169,76,93,163,27,1,96,2
2024,40128,48173,8173,Bellerive Primary School,Bellerive,TAS,7018,Government,Primary,School Single Entity,Individual Reporting,https://belleriveprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,1052,69,16,24,33,28,37,29.3,24,14.8,454,217,237,434,6,11,89,0
2024,40129,48174,8174,Clarence High School,Bellerive,TAS,7018,Government,Secondary,School Single Entity,Individual Reporting,https://clarencehigh.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,7-12,Inner Regional,1017,54,26,32,25,17,54,47.1,38,25.4,644,333,311,641.3,6,7,92,1
2024,40130,48177,8177,Howrah Primary School,Howrah,TAS,7018,Government,Primary,School Single Entity,Individual Reporting,https://howrahprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,1061,72,15,26,29,30,52,42.4,37,23.6,651,314,337,617.2,5,14,86,0
2024,40131,48178,8178,Montagu Bay Primary School,Montagu Bay,TAS,7018,Government,Primary,School Single Entity,Individual Reporting,https://montagubayprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,1085,80,11,21,29,40,25,20.9,11,7.5,318,162,156,299.6,4,3,94,3
2024,40132,48180,8180,Warrane Primary School,Warrane,TAS,7018,Government,Primary,School Single Entity,Individual Reporting,https://warraneprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,913,13,61,23,11,5,18,15.4,15,9.3,151,63,88,143,17,11,77,12
2024,40133,48181,8181,Clarendon Vale Primary School,Clarendon Vale,TAS,7019,Government,Primary,School Single Entity,Individual Reporting,https://clarendonvaleprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,782,2,92,5,2,1,19,14.4,23,14.8,132,66,66,126,30,4,96,0
2024,40134,48182,8182,Rokeby Primary School,Rokeby,TAS,7019,Government,Primary,School Single Entity,Individual Reporting,https://rokebyprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,851,5,78,16,4,2,20,17.7,27,17,198,102,96,187.2,28,5,93,2
2024,40135,48183,8183,Lauderdale Primary School,Lauderdale,TAS,7021,Government,Primary,School Single Entity,Individual Reporting,https://lauderdaleprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,1037,63,18,31,29,22,57,45.6,35,20.1,687,303,384,649.4,6,2,96,2
2024,40136,48184,8184,South Arm Primary School,South Arm,TAS,7022,Government,Primary,School Single Entity,Individual Reporting,https://southarmprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Outer Regional,1032,61,19,33,26,22,7,5.8,9,4.4,67,39,28,61.4,12,1,84,15
2024,40137,48185,8185,Richmond Primary School,Richmond,TAS,7025,Government,Primary,School Single Entity,Individual Reporting,https://richmondprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Outer Regional,1021,56,23,29,32,17,15,12.8,12,7.1,201,105,96,191.4,6,2,82,17
2024,40138,48187,8187,Campania District School,Campania,TAS,7026,Government,Combined,School Single Entity,Individual Reporting,https://campaniadistrict.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-12,Outer Regional,898,10,68,21,8,3,24,20.6,19,13,191,97,94,186.4,18,2,91,7
2024,40139,48188,8188,Glen Huon Primary School,Glen Huon,TAS,7109,Government,Primary,School Single Entity,Individual Reporting,https://glenhuonprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Outer Regional,1001,47,25,35,27,13,11,9.5,17,8.5,118,68,50,110.4,11,5,93,2
2024,40140,48189,8189,Huonville Primary School,Huonville,TAS,7109,Government,Primary,School Single Entity,Individual Reporting,https://huonvilleprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Outer Regional,928,17,55,27,11,7,28,23.4,21,15.2,283,138,145,272.2,20,4,96,0
2024,40141,48191,8191,Cygnet Primary School,Cygnet,TAS,7112,Government,Primary,School Single Entity,Individual Reporting,https://cygnetprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Outer Regional,988,41,31,22,26,21,19,14.2,13,8.1,200,93,107,192.8,21,2,87,11
2024,40142,48192,8192,Franklin Primary School,Franklin,TAS,7113,Government,Primary,School Single Entity,Individual Reporting,https://franklinprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Outer Regional,956,27,40,28,21,11,13,11,16,10,149,72,77,141.4,20,1,97,2
2024,40143,48193,8193,Kingston Primary School,Kingston,TAS,7050,Government,Primary,School Single Entity,Individual Reporting,https://kingstonprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,999,46,33,23,24,19,27,23.1,34,20.8,348,156,192,329.6,11,15,84,1
2024,40144,48194,8194,Blackmans Bay Primary School,Blackmans Bay,TAS,7052,Government,Primary,School Single Entity,Individual Reporting,https://blackmansbayprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,1023,57,27,24,24,24,24,20,25,12.4,264,139,125,248.4,8,7,89,4
2024,40145,48195,8195,Margate Primary School,Margate,TAS,7054,Government,Primary,School Single Entity,Individual Reporting,https://margateprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,1016,54,25,30,24,21,36,25.4,27,14.8,380,189,191,366.4,10,4,59,37
2024,40146,48196,8196,Snug Primary School,Snug,TAS,7054,Government,Primary,School Single Entity,Individual Reporting,https://snugprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,1001,47,28,30,23,18,30,22.1,22,13.2,357,160,197,338.2,14,4,93,3
2024,40147,48197,8197,Bruny Island District School,Alonnah,TAS,7150,Government,Primary,School Single Entity,Individual Reporting,https://brunyislanddistrict.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Outer Regional,1029,60,13,35,29,23,10,6.1,10,4.9,66,37,29,62.8,15,6,94,0
2024,40148,48198,8198,Cambridge Primary School,Cambridge,TAS,7170,Government,Primary,School Single Entity,Individual Reporting,https://cambridgeprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,1053,70,15,30,30,24,26,23.4,24,13.9,346,155,191,327.2,1,5,94,1
2024,40150,48202,8202,Evandale Primary School,Evandale,TAS,7212,Government,Primary,School Single Entity,Individual Reporting,https://evandaleprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,975,35,42,32,20,6,12,10.2,9,5.9,103,45,58,98.2,8,2,96,2
2024,40153,48207,8207,Bicheno Primary School,Bicheno,TAS,7215,Government,Primary,School Single Entity,Individual Reporting,https://bichenoprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Remote,1026,58,18,35,28,19,11,8,10,5.4,97,45,52,91.4,4,3,89,8
